Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Ingénieur Devops - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,"Bac +5 et plus
                                     - Master",Informatique,"Ingénieur Devops Diplôme BAC + 5 Diplôme officiel en Ingénierie – Télécommunications - Informatique Expérience Minimum 3 ans Expérience significative similaire Activités principalesMissions principalesEn tant qu’ingénieur Devops, vous serez en charge du développement d’outils répondant aux besoins d’automatisation réseaux des équipes OINIS (Opérationnel - Ingénierie – Build…)En appliquant une méthodologie AGILE SCRUM adaptée aux activités de développement logiciel au sein de l'équipe, vos missions principales consisteront en ;* Conception des solutions répondant aux attentes et besoins des clients* Conception et Réalisation de tests nécessaires et Intégration dans le Lab.* Automatisation des scénarios d'intégration sur la plateforme dédiée [Cloud…]* Participer à la construction et au maintien en condition opérationnelle des environnements de tests et de production* Évaluation des nouvelles technologies pour améliorer l’automatisation des réseaux* Participation à la conception, à l'intégration et à la gestion du backlog des activités de développement de logiciels liés au réseau* Contribution aux développements logiciels et au suivi des versions applicatives* Mise en place des outils nécessaires, compatibles avec un Framework CI / CD & Devops* Gestion des environnements VM et Cloud* Être le support technique sur les outils et l’assistance à la résolution des incidents et des problèmes rencontrés pendant les déploiements* Maintenance corrective et évolutive des équipements* Communiquer sur le suivi de l'activité et la résolution des problèmes* Assurer et maintenir la documentation des environnements techniques* Participer aux cérémonies Agile* Réaliser le reporting de son activitéNombre d'années d'experiences :5Compétences Indispensables:LINUX : 1 ansANSIBLE : 1 ansGIT : 1 ansGITLAB : 1 ansPYTHON : 1 ansCompétences Souhaitables:NetconfDOCKERKubernetesSSHCamunda BPMLangues :Français : CourantAnglais : Lu - parlé - écrit",CDI,https://www.rekrute.com/offre-emploi-ingenieur-devops-recrutement-sofrecom-services-maroc-rabat-128722.html,09/09/2021
Développeur Full Stack Confirmé - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Le (la) candidat(e) devra avoir entre 3 et 5 ans d’expérience sur des projets de développements J2EE.Architecture et Frameworks J2EE : Niveau confirméSpring boot, Spring batch, spring JPA, Spring Rest, Spring core : Niveau confirméSpring Cloud (kafka, elastic search, eureka, zipkin, consul, OpenFeign…) : Niveau confirméBootstrap, Angular, HTML 5, CSS3 : Niveau confirméScripting Shell et SQL : Niveau confirméRESTful, SOAP : Niveau ConfirméDocker : première éxpérienceIntégration continue (maven,sonar,Docker,GIT) : Niveau confirméBases de données (MariaDB, MySQL) : première éxpérienceOutils de Workflow (Camunda) : Première éxpérienceAutres compétences :Groovy, GrailsReporting BIOutils de Workflow (Camunda)Esprit agile et capitalisation sur la veille autour des technologies J2EEModélisation UML",CDI,https://www.rekrute.com/offre-emploi-developpeur-full-stack-confirme-recrutement-sofrecom-services-maroc-technopolis-128721.html,09/09/2021
Testeur automaticien - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Le (la) candidat(e) devra avoir au minimum 3 ans d’expérience en tant que développeur de tests automatisés.COMPÉTENCES REQUISESMaîtrise des méthodes, des normes et des outils de développement logiciel.Maîtrise de développement des tests automatisés en Java.Maîtrise des technologies de Web Services SOAP (XML, WSDL,...) et RestMaitrise des outils Sélénium et Robot Framework.Maîtrise des outils de gestion des tests et des anomalies (JIRA, Quality Center, Mantis).Connaître les techniques et méthode de livraison/déploiement en continue.Connaître les processus et outillages agile, notamment Scrum.QUALITÉS PERSONNELLESRigoureux, autonome et responsable.Etat d’esprit agile et de facilitation.Bon niveau d’anglais à l’oral et à l’écrit.",CDI,https://www.rekrute.com/offre-emploi-testeur-automaticien-recrutement-sofrecom-services-maroc-technopolis-128720.html,09/09/2021
Stagiaire en recrutement - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", Débutant ,Bac +5 et plus,Informatique,"De formation Bac+4/5, en gestion des ressources humaines / RECRUTEMENT ou IT, nous vous proposons un stage qui nous permettra de vous former à nos méthodes de recrutement sur les métiers de l’IT.Nous souhaitons du candidat:Une fibre commerciale et sens de la négociation.De la rigueur.Capacités d’écoute, de questionnement et d’analyse.Un bon relationnel et du dynamisme.Réactivité : capacité à travailler dans l’urgence !!!",Stage,https://www.rekrute.com/offre-emploi-stagiaire-en-recrutement-recrutement-sofrecom-services-maroc-technopolis-126854.html,09/09/2021
Architecte technique - Casablanca,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Compétences et qualités requises:Connaissance des activités et technologies de modernisation des architectures et solutions logicielles :- Capacité à définir des modules fonctionnels permettant d’être pris en charge par une architecture technique organisée en composants techniques : base de données, bus, serveurs…etc. Solutions technologiques clefs d’une architecture moderne et de leur mode d’intégration : ESB, MDM, BMPN, API, micro services,- Couches applicatives : langages (Java, PHP...), Framework (Spring...), patterns…- Couches services (data et échanges inter appli) : bases de données (SQL/ NoSQL…), bus d’évènements…- Connaissance des patterns architecturaux LAMP LAMJ, Container et des principales logiques d’offres virtualisées : IaaS, Paas,- Chaines d'intégration et de déploiement des applications : outillage (Git, Maven, Jenkins,…), environnement d'hébergement dont CI/CD- Connaissance des principes d’exploitation, les contraintes sécurités, la gestion de flux réseaux. Des systèmes de monitoring- Maitrise des systèmes de gestion des flux FW LB –y compris virtualisésCapacité à comprendre :- Aux exigences logicielles simples / complexes / critiques : qualité du code, sécurité, modularité, réutilisation, résilience, scalabilité, intégrité des données, haute- Disponibilité, multi site, fortes volumétries, impact environnemental, …Aptitudes :- Sur le plan technique : développer ses connaissances, anticiper la prise en compte des évolutions technologiques et être force de proposition et d'innovation par la formation, le partage, la veille techno...- Sur le plan de la posture : capacité à coopérer, à comprendre les forces et faiblesses de ses partenaires, à prendre de la distance, écoute et forte qualité relationnelle, sens de la chaine de la valeur et de la relation client/partenaire- Sur le plan de l’idéation ; capacité à structurer sa penser et restituer ses analyses par une formulation écrite structurée et/ou une présentation orale adaptée à un auditoire non spécialiste.Le plus de l'offre:Une équipe intégrée Maroc/France qui prend en compte les changements et s’adapte en permanence à la situation.Un environnement stimulant qui assure le développement de votre potentiel. Ce poste vous donnera l’opportunité de travailler avec de nouvelles méthodes sur des projets au cœur de la transformation du SI et des métiers d’Orange.La participation à des projets qui contribuent à la concrétisation d’évolutions majeures : Intelligence artificielle, Automatisation, Orchestration de réseaux.Accompagnement RH personnalisé : séminaire d'intégration, formations, certifications. En particulier, une formation au contexte du projet, du business et de l’application sera assurée à la prise de poste",CDI,https://www.rekrute.com/offre-emploi-architecte-technique-recrutement-sofrecom-services-maroc-casablanca-127359.html,09/09/2021
"Concepteur Développeur C/C++, système embarqué - Rabat",Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,"Bac +5 et plus
                                     - Master",Informatique,"Spécialiste routage confirmé Diplôme BAC +5 Expérience Minimum 5 ans Dans 1 poste similaire de même envergure Domaine des Système d’exploitations / Développement de logiciel Activités principalesVos missions principales, au poste de développeur AGILE seront pluridisciplinaires. Ainsi, vous serez amené à :* Analyser les besoins/use cases présentés par le ‘Product Owner’* Estimer la charge de travail, dans le cadre des contraintes projet* Participer à l’affinage du ‘backlog’, à la rédaction des ‘User Story’ et à la qualification des différents Sprint* Prendre en charge les développements spécifiques dans l’environnement technique défini* Écrire et analyser les documentations techniques* Proposer et Développer des solutions innovantes et sécurisées, selon un cahier des charges défini* Réaliser des tests (manuels et automatiques) dans des environnements de recette pour valider les développements avant livraison* Assurer le support technique et la maintenance corrective et évolutive tout au long de la vie du projet* Créer, développer et ajuster en adéquation avec la charte graphique du projet* Participer à l’amélioration continue sur le projet* Maintenir la documentation projet à jour* Accompagner les équipes pour assurer le support et les évolutions des solutions proposées* Contribuer à la montée en compétence des nouveaux arrivants. Gérer les risques : Sécurité applicative* Respecter les standards des technologies informatiques du Groupe (directives et procédures) et garantir la conformité avec les exigences de sécurité* Alerter le chef de projet/SCRUM MASTER de tout dysfonctionnement et problème impactant l’activité Administration projet transverse* Participer aux réunions de suivi technique* Alerter le Chef de projet de tout dysfonctionnement et problème impactant l’activité* Réaliser le reporting de son activité* Estimer la charge technique des évolutions (User Stories)TECHNOLOGIESLangage - Framework Dév. Javascript - Java Spring Angular C – C++Outils - Environnement Python GIT – GITLAB Systèmes Unix Protocoles Jenkins Base de données PostgreSQL – SQL Docker Kubernetes Core competencies VoIP – SIP Open Source - KamailioCOMPÉTENCES TECHNIQUESNiveau Connaissance des principes d’exploitation - Contraintes sécurités - Gestion flux réseaux Sécurité du code applicatif (Standard Orange) Connaissance des Solutions technologiques clefs d’architecture et Modes d’intégration Maitrise des Chaines d'intégration et de déploiement des applications : - Environnement d'hébergement dont CI 3 Maitrise des Couches Services (Data et échanges Inter applicatif) - Bases de données PostgreSQL - SQL - Bus d’évènements… Capacité à comprendre les impacts de l’architecture du système d’information sur le projet Connaissance sur la manipulation des données brutesCOMPÉTENCES ORGANISATIONNELLESNiveau Communication écrite & orale Prioriser les tâches Suivre un cadre d'intervention définiQUALITÉSNiveau Travailler à distance en mode collaboratif Anglais professionnel Français professionnel Sens de l’organisation – Rigueur Collaborer avec le collectif - Travail en équipe Capacité d’adaptation [dans un environnement international] Capacité d’écoute Etat d'esprit ouvert et positif – DynamismeCompétences Indispensables:SQL : 1 ansAngular : 1 ansPOSTGRES : 1 ansJAVASCRIPT : 1 ansSPRING : 1 ansOpen Source - Kamailio : 1 ansJAVA : 1 ansC/C++ : 1 ansCompétences Souhaitables:JENKINSKubernetesGITLABUNIXVOIPDOCKERPYTHONNombre d'années d'experiences :8 Langues :Anglais : Lu - parlé - écritFrançais : Courant",CDI,https://www.rekrute.com/offre-emploi-concepteur-developpeur-cc-systeme-embarque-recrutement-sofrecom-services-maroc-rabat-127608.html,09/09/2021
.Net Tech Lead - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,"Bac +5 et plus
                                     - Master",Informatique,"Formation d'Ingénieur Bac + 5,- Expérience solide d'au moins 8 années en tant que développeur fullstack et design patterns,- Excellente maîtrise en .Net tech stack (C#, ASP.NET, MVC, API WEB .NET Core ), Angular et Web applications frameworks associés,- Excellente maîtrise de SQL Serveur,- Excellente communication écrite et orale- Sens du service, de la performance, de la qualité et de la production- Vous êtes autonome et force de propositions. Passionné(e) par la technologie, vous souhaitez retrouver une ambiance de société de service de proximité qui saura accompagner votre évolution.Vous avez un esprit de synthèse et d’analyse et une aisance relationnelle. Notre dynamisme et les projets innovants sur lesquels nous évoluons constituent pour ceux qui nous rejoignent une motivation remplie de perspectives.Compétences Indispensables:Angular 11 : 2 ansAPI REST : 2 ansAZURE : 2 ans.NET 4.6.1 (ASP.NET Core 2.1) sous le langage C# 6.0 : 4 ansSQL SERVER : 2 ansCompétences Souhaitables:Api Google mapsautomapperLibrairie highchartAngular materialdapperNombre d'années d'experiences :12 Langues :Français : Courant",CDI,https://www.rekrute.com/offre-emploi-.net-tech-lead-recrutement-sofrecom-services-maroc-rabat-128719.html,09/09/2021
Expert Technico Fonctionnel - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,"Bac +5 et plus
                                     - Master",Informatique,"Diplômé(e) d'une formation supérieure de niveau Bac +5 en informatique.Qualités requises-À votre expertise, vous savez allier des compétences d’écoute, de contrôle de vous-même, de rédaction,de communication et de partage du savoir,- Vous êtes diplomate et savez concilier les intérêts du métier et ceux des experts techniques,- Doté d’une excellente capacité d'analyse et de synthèse, vous avez le sens du collectif et vous aimez travailler en équipe,- Vous êtes adaptable, autonome, organisé, rigoureux, vous avez la volonté de produire des services de qualité en utilisant les méthodologies de développement Agile,- Vous pratiquez une veille active sur votre domaine de compétence,- Vous avez un excellent niveau en français, et de réelles aptitudes en matière de communication et de présentation à l'écrit comme à l'oral,- Votre niveau d’anglais vous permet de lire tous documents techniques et de rédiger, sans problème tous les documents relatifs aux études, conception, réalisation, et tests unitaires- Vous avez de l’énergie à revendre, vous aimez travailler dans des environnements multiculturels, et êtes disponible pour effectuer des déplacements professionnels ponctuels à l’étranger.-Vous partagez nos valeurs : audace, écoute, partage, efficacité et agilité.Compétences Indispensables:Maitrise du langage C et Python : 2 ansBonne connaissance de Jasper Report : 1 ansMaitrise opérationnelle de Unix/Linux, Shell (maîtrise opérationnelle) : 1 ansMaitrise opérationnelle d’Oracle, SQL et PL/SQL : 1 ansCompétences Souhaitables:Maitrise opérationnelle de la suite Microsoft : Excel, Word et PowerpointUne expérience du domaine facturation est un plusNombre d'années d'experiences :5 Langues :Anglais : Lu - parlé - écritFrançais : Courant",CDI,https://www.rekrute.com/offre-emploi-expert-technico-fonctionnel-recrutement-sofrecom-services-maroc-rabat-128718.html,09/09/2021
Testeur automaticien Junior - Casablanca,Altados,"3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca", De 1 à 3 ans ,Bac +5 et plus,Informatique,"Issu(e) d’une formation Bac +2/5 généraliste ou informatique (Universitaire ou Ingénieur), vous possédez une première expérience dans les métiers du test et notamment de l’automatisation.Expérience :2 ou 3 ans automatisation des tests idéalement certifié ISTQB ,Vos atouts : Autonomie Ecoute Esprit critique et constructif Dynamisme et pro-actif Communication écrite et orale Capacité à la prise de recul Curiosité techniqueVous serez accompagnés par nos experts automaticiens séniors et les équipes DEVOPS.Vous travaillerez dans des environnements technologiques diversifiés et notamment mobile.Outils :, Ranorex, TestComplete, TestProject, , SoapUI, Postman, RobotframewokAppium, SeleniumEnvironnements : java, Jenkins, docker",CDI,https://www.rekrute.com/offre-emploi-testeur-automaticien-junior-recrutement-altados-casablanca-128716.html,09/09/2021
Agent Support Informatique ANAPEC - Casablanca,null,null, Débutant ,Bac +3,Informatique,"De formation BAC +2 au minimum dans le domaine informatique systèmes et réseaux, avec un bon niveau en Français.Vous avez un esprit logique et êtes organisé ce qui vous permet d’identifier rapidement les problèmes des utilisateurs.",Stage,https://www.rekrute.com/offre-emploi-agent-support-informatique-anapec-recrutement-confidentiel-casablanca-127932.html,09/09/2021
Développeur confirmé JAVA/Angular - Casablanca,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation supérieure en Informatique, vous avez au minimum 3 années d’expérience réussies dans la conception et le développement Java/Angular.Compétences recherchées :- Compétence avérées dans le développement JAVA 8- Compétence Angular 6 ou supérieur, avec maitrise de Bootstrap.- Compétences dans le développement de projets avec des API Rest, Web Services. La connaissance de l’Api Management sera un atout.- Compétences dans le développement de projets avec la suite Spring : Core, Boot, Data JPA, Rest, AOP- Maitrise du langage SQL, de la modélisation BDD et des connaissances PL/SQL.- Utilisation des outils de Versionning du Code Source SVN et Git.- Des connaissances des environnements Linux / Unix et du Scripting Shell- Des connaissances des Sécurité informatique via ZAP ou outil similaire.- Une expérience Talend ou Django serait un plus.",CDI,https://www.rekrute.com/offre-emploi-developpeur-confirme-javaangular-recrutement-sofrecom-services-maroc-casablanca-128707.html,09/09/2021
System Administrator/ Infrastructure (H/F) - Rabat,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 5 à 10 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"You have proficiency and total hands on experience ( +5 yrs)Certification will be added advantage. At least 3 years of hands on experience on below technologies.VMware vSphere, Hyper-v.VMware Horizon View, vWorkspace.Knowledge in AWS, Azure.SCOM.SCCM, Chef Infra.Good Knowledge in windows server.Good Knowledge in Physical Infrastructures (Rack Servers, Blade Servers, Chassis..Etc.).Basic/Intermediate Network Knowledge.Basic /Intermediated ITIL Knowledge.",CDI,https://www.rekrute.com/offre-emploi-system-administrator-infrastructure-hf-recrutement-alten-maroc-rabat-128704.html,09/09/2021
Chargé(e) de Recrutement Anglophone - Casablanca,AKKA Technologies,33 boulevard Hassan Seghir 6ème étage, Moins de 1 an ,Bac +5 et plus,Informatique,"Titulaire d'un Bac+5, vous disposez d'une première expérience en recrutement .Nous recherchons une personne motivée, autonome, ayant une réelle capacité d’adaptation, et une facilité de communication pour traiter avec différents niveaux d’interlocuteurs techniques.Bon niveau en Français & Anglais est nécessaire.Nous rejoindre, c'est évoluer dans les domaines qui vous passionnent, développer vos compétences, dans un cadre qui favorise les initiatives individuelles ; votre rôle s’inscrit dans un véritable projet d'entreprise !",CDI,https://www.rekrute.com/offre-emploi-chargee-de-recrutement-anglophone-recrutement-akka-technologies-casablanca-127108.html,09/09/2021
Data Owner - Casablanca,Maroc Climate and Security (MCS) - Carrier,"Immeuble LA COMANAV, 7 Boulevard la résistance", De 1 à 3 ans ,Bac +5 et plus,Informatique,"Requirements :• Graduated (BAC+5) from a major engineering school or a recognized university, with a specialization in Data• Proven 1 to 4 years work experience in Data fields (data analyst, data scientist, or similar position)• Experience working in a lean / agile development environment with remote teams• Be fluent in English (written and spoken)• Outstanding presentation and organizational skills• Strong oral and written communication skills• Investigative mind and business awareness• Excellent problem-solving and outstanding data analysis skills• Autonomy, interpersonal skills, facilitator.",CDI,https://www.rekrute.com/offre-emploi-data-owner-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-128163.html,08/09/2021
Ingénieur N2 Réseau & Sécurité - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Formation: Bac +5 réseaux et systèmes ou connaissances équivalentes. Expérience: Au moins un an d’expérience sur un poste similaire ou connaissances équivalentes. Certifications: CCNA, PCNSA, NSE4, … Bonne organisation et gestion des priorités. Autonome, Dynamique, Calme et résistant au stress. Sens du service client.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-n2-reseau-securite-recrutement-intelcia-its-casablanca-128698.html,08/09/2021
Ingénieur N2 Infrastructure - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Formation: Bac +5 réseaux et systèmes ou connaissances équivalentes. Expérience: Au moins un an d’expérience sur un poste similaire ou connaissances équivalentes. Certifications: MCSA, RHCSA, VCP, VMCE, ISMv4… Bonne organisation et gestion des priorités. Autonome, Dynamique, Calme et résistant au stress. Sens du service client.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-n2-infrastructure-recrutement-intelcia-its-casablanca-128699.html,08/09/2021
Senior IT Talent Acquisition Specialist - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous êtes issus d'une formationBac+4/5 ansen Ressources Humaines etjustifiez d'une éxpérience confirmée de 5à 10ans dans le recrutement en cabinet ou en entreprise, dont minimum 2 années dans le domaine de l'IT.    Vous disposez également des compétences suivantes:  Bonne maitrise des techniques de recrutement Aisance communicationnelle Maitrisede l’anglais à l'écrit comme à l'oral Sens de l’écoute et de persuasion Autonomie et rigueur Sens du relationnel Esprit d'analyse et de synthèse Sens de l'organisation et du planning",CDI,https://www.rekrute.com/offre-emploi-senior-it-talent-acquisition-specialist-recrutement-intelcia-its-casablanca-128697.html,08/09/2021
Expert CFT et Gateway Axway - Sala al jadida (Technopolis),Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"?De formation Bac +5 (école d'ingénieurs ou équivalent universitaire), vous justifiez d'une première expérience réussie dans des fonctions similaire, idéalement acquise dans un cadre international - Vous avez le sens du service et une première expérience dans la résolution d’incidents de production - Capacité à comprendre rapidement l’environnement technique dans lequel vous opérez. - Esprit analytique et créatif, capable de résoudre des problèmes complexes. - Personnalité proactive, pragmatique, agile, et orientée client. Esprit d’équipe. - Vous maitriser parfaitement le français tant à l’écris qu’à l’oralMaitrise du système d’exploitation Linux RedHat est nécessaire : 3 ansLa connaissance des protocoles PESIT (CFT), SFTP, FTP est indispensable : 4 ans",CDI,https://www.rekrute.com/offre-emploi-expert-cft-et-gateway-axway-recrutement-sofrecom-services-maroc-sala-al-jadida-technopolis-128696.html,08/09/2021
Développeur JAVA : Sénior - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Compétences recherchées : JAVA/JEE (JAVA 8)Spring boot2 (Rest controller, Spring core, Spring data jpa)Des connaissances en base de données (Maria DB)Compétences supplémentaires :Angular 8JAVASCRIPTBatch script (DOS, PowerShell)Angular JS/Angular - Fullstack",CDI,https://www.rekrute.com/offre-emploi-developpeur-java-senior-recrutement-sofrecom-services-maroc-technopolis-128693.html,08/09/2021
Developpeur JAVA/Angular8 Junior - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Compétences techniques:Angular 8 JAVASCRIPTAngular JS/AngularDéveloppeur Front-endCompétences supplémentaires : JAVA/JEE (JAVA 8)Spring boot2 (Rest controller, Spring core, Spring data jpa)Batch script (DOS, PowerShell)Des connaissances en base de données (Maria DB)",CDI,https://www.rekrute.com/offre-emploi-developpeur-javaangular8-junior-recrutement-sofrecom-services-maroc-technopolis-128687.html,08/09/2021
Ingénieur Full Stack Java / Angular / NodeJS - Rabat Technopolis,Welink,34 rue baht angle avenue fal oueld oumir agda, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Ingénieur en système d’information (ou équivalent), vous justifiez une expérience d'au moins 5 ans dans un poste similaire.Compétences techniques requises:- Java• Angular, NodeJS• HTML5, CSS4, javascript,• MySQL, SQLServer, NoSQL, MangoDB• Conception UML• Connaissance gestion de configurationAptitudes / Qualités personnelles requises :- Autonomie et rigueur ;- Anticipation et prise d’initiative ;- Bonne capacité d’analyse et d’adaptation ;- Travail en équipe.- Bonne qualité de codeDurée :6 mois renouvelablesDate de début :ASAP au plus tard sous un moisLieu de la mission :Rabat TechnopolisPour postuler via rekrute cliquer sur le bouton postuler en bas de la page.Pour plus de détails sur nos package de portage freelance: www.welink.ma",Freelance,https://www.rekrute.com/offre-emploi-ingenieur-full-stack-java-angular-nodejs-recrutement-welink-rabat-technopolis-128682.html,08/09/2021
Consultant TALEND - Freelance - Rabat Technopolis,Welink,34 rue baht angle avenue fal oueld oumir agda, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Ingénieur en système d’information (ou équivalent), vous justifiez une expérience d'au moins 4 ans dans un poste similaire.Compétences techniques requises:- Expérience dans la mise en place de solutions décisionnelles- Maîtrise de l'ETL TalendAptitudes / Qualités personnelles requises :- Autonomie et rigueur ;- Anticipation et prise d’initiative ;- Bonne capacité d’analyse et d’adaptation ;- Travail en équipe.- Bonne qualité de codeDurée :6 mois renouvelablesDate de début :ASAP au plus tard sous un moisLieu de la mission :Rabat TechnopolisPour postuler via rekrute cliquer sur le bouton postuler en bas de la page.Pour plus de détails sur nos package de portage freelance: www.welink.ma",Freelance,https://www.rekrute.com/offre-emploi-consultant-talend---freelance-recrutement-welink-rabat-technopolis-127956.html,08/09/2021
AMOA recette et vie courante - Fès,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 1 à 3 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"Diplômé Bac + 5, spécialisé en informatique avec une première expérience en analyse fonctionnelle ou Test logiciel.Compétences requises:Connaissances générales des environnement ITConnaissance des principes généraux de vie courante et recette (UAT)d’un SIPilotage planningsCapacité d’animation, force de propositionEsprit de synthèse, capacités rédactionnellesCapacités d’analyseRéactivitéPratique de l’anglais (courant)Maitrise d’ExcelCompétences appréciées:Connaissances générales Supply ChainConnaissance des outils de bug tracking (JIRA,Mantis ...)Connaissance Business et marketingConnaissances des grands principes de distribution automobileCertificat ISTQB souhaitable",CDI,https://www.rekrute.com/offre-emploi-amoa-recette-et-vie-courante-recrutement-alten-maroc-fes-128128.html,08/09/2021
Analyste fonctionnel (Testeur) confirmé - Rabat,ALTEN Maroc,Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc, De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,• Bonne communication en Français et en Anglais• Avoir une expérience de 2 ans minimum• Capacité de compréhension et de développement du besoin fonctionnel complexe• Expérience sur un des outils de test : Exemple Testlink• Expérience sur un des outils de gestion des tickets : Redmine / JIRA• Méthode SCRUM,CDI,https://www.rekrute.com/offre-emploi-analyste-fonctionnel-testeur-confirme-recrutement-alten-maroc-rabat-127844.html,08/09/2021
Développeurs JAVA JEE Full-Stack Confirmés (H&F) - CASABLANCA,Groupe Adaming,"Abou Bakr El Kadiri, Immeuble OTIS (étage 4) ZENITH,", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Issue d’une formation supérieure en informatique (BAC+5), vous possédez une expérience significative d’au moins 3 ans dans le domaine du développement Full-Stack (JAVA 8) ?• Vous êtes familier avec des méthodologies Agiles et vous possédez des compétences techniques à la fois sur du développement Back end et du développement front end ?Ces technologiques n’ont pas de secret pour vous ?• Java 8, JEE, Spring (Boot, Data …), Hibernate, Angular, HTML 5, Maven, SQL, No SQL (MongoDB, Redis);Au-delà des compétences techniques :• Votre niveau d’anglais vous permet d’interagir en front avec les équipes-clients à l’international ?• Vous êtes un bon communicant et disposez d’une forte capacité d’analyse ?• Vous êtes soucieux de la qualité et vous avez une vision orienté client ?Technophile dans l’âme ? Ce poste est fait pour vous !",CDI,https://www.rekrute.com/offre-emploi-developpeurs-java-jee-full-stack-confirmes-hf-recrutement-groupe-adaming-casablanca-128680.html,08/09/2021
Formateur JAVA JEE H/F - CASABLANCA,Groupe Adaming,"Abou Bakr El Kadiri, Immeuble OTIS (étage 4) ZENITH,", De 5 à 10 ans ,Bac +5 et plus,Informatique,"• Passionné par la programmation informatique, vous maîtrisez l'environnement JAVA/JEE.• Vous êtes capable de transmettre vos compétences à vos futurs apprenants.• Vous êtes à l’aise avec :• Le langage de programmation java.• La conception et la modélisation avec le langage UML.• Les bases de données et le langage SQL• Le développement web front avec HTML/CSS et Javascript.• Le développement d’applications avec la plateforme JEE et les frameworks JSF et Spring.• La persistance des données avec les ORMs.• Les web services SOAP et REST• Le développement avec le framework angular• La méthodologie Agile avec scrum• Vous possédez des connaissances dans les architectures des micro-services, l’intégration continue ainsi que la virtualisation.• Vous maîtrisez l’anglais pour la mise à jour de vos connaissances.Vous être connu par votre :• Patience ;• Rigueur ;• Esprit d’équipe (collaboration, communication);• Capacité d’apprentissage, d’adaptation et de mise à jour de vos connaissances dans votre domaine d’expertise ;• Et surtout, envie de transmettre votre passion auprès de grands débutants !Ce poste est pour vous !",CDI,https://www.rekrute.com/offre-emploi-formateur-java-jee-hf-recrutement-groupe-adaming-casablanca-128677.html,08/09/2021
